codigo_imovel,endereco,bairro,tipo_imovel,area_total,quartos,banheiros,vagas_garagem,ano_construcao,preco
7191,"Rua C, 96",Vila,Sobrado,288.73,5,3,1,1956,413137.0
8838,"Rua B, 49",Centro,Casa,226.54,5,2,0,2003,824455.17
7098,"Rua B, 91",Centro,Casa,252.61,1,1,2,2019,232229.37
8770,"Rua A, 83",Vila,Casa,218.79,3,2,2,1955,610302.59
5462,"Rua C, 99",Bairro Novo,Apartamento,194.69,3,2,2,1978,851469.79
9934,"Rua B, 12",Vila,Sobrado,66.42,1,1,0,1958,393451.76
7192,"Rua C, 48",Bairro Novo,Apartamento,102.08,3,1,1,1968,687433.45
1270,"Rua C, 39",Bairro Novo,Casa,270.47,5,2,1,1958,124720.94
3752,"Rua C, 15",Bairro Novo,Sobrado,156.44,5,1,2,1955,260856.33
3816,"Rua B, 12",Bairro Novo,Casa,181.7,4,3,0,1982,362236.12
7963,"Rua C, 40",Bairro Novo,Apartamento,133.87,1,3,0,1956,605159.19
7148,"Rua B, 86",Centro,Sobrado,73.41,5,2,1,1971,484319.99
7298,"Rua B, 32",Bairro Novo,Casa,63.24,4,1,0,1989,189237.34
2554,"Rua B, 65",Vila,Sobrado,232.72,2,2,0,2006,287615.3
4337,"Rua C, 98",Bairro Novo,Sobrado,52.73,3,3,0,1966,212383.32
2402,"Rua A, 35",Bairro Novo,Sobrado,92.18,4,2,1,1980,727561.08
8832,"Rua C, 77",Bairro Novo,Sobrado,224.03,5,3,1,1952,725931.13
6739,"Rua B, 21",Centro,Sobrado,275.02,4,3,2,1983,845925.31
2561,"Rua C, 32",Bairro Novo,Apartamento,93.9,4,2,2,2006,814780.35
5989,"Rua A, 93",Vila,Casa,243.38,5,2,1,2001,603959.33
3640,"Rua A, 35",Centro,Sobrado,141.54,4,2,1,1953,121082.02
3358,"Rua B, 17",Vila,Sobrado,294.42,1,3,1,1958,629212.2
8035,"Rua A, 51",Centro,Apartamento,83.12,4,2,1,2001,306251.85
1252,"Rua B, 78",Vila,Casa,68.83,2,1,1,1990,981251.28
7680,"Rua A, 76",Vila,Casa,118.69,4,1,0,2015,691380.23
3029,"Rua C, 35",Centro,Sobrado,78.42,4,3,0,1978,457822.22
2843,"Rua C, 53",Centro,Apartamento,220.12,5,1,2,2011,789950.93
1054,"Rua C, 80",Bairro Novo,Casa,241.76,5,1,1,1993,947867.65
3033,"Rua A, 53",Centro,Sobrado,129.77,1,2,1,2015,929575.44
5979,"Rua A, 47",Bairro Novo,Apartamento,210.33,2,3,1,1952,962150.13
6784,"Rua B, 40",Bairro Novo,Sobrado,67.21,3,1,1,1979,329173.98
8465,"Rua C, 69",Centro,Sobrado,166.74,1,2,1,2005,494293.02
5267,"Rua B, 40",Bairro Novo,Casa,148.69,4,1,0,1971,547328.3
9586,"Rua C, 89",Vila,Apartamento,152.67,2,2,2,2008,971181.29
4339,"Rua A, 22",Bairro Novo,Casa,273.19,5,1,1,1950,242043.36
3503,"Rua A, 16",Bairro Novo,Sobrado,200.2,1,3,1,2006,650752.1
6210,"Rua C, 35",Bairro Novo,Casa,113.0,2,1,0,2018,348069.79
4837,"Rua A, 60",Bairro Novo,Apartamento,107.0,1,2,2,1954,385855.19
1815,"Rua B, 65",Centro,Casa,242.47,3,3,0,1962,765007.74
4796,"Rua C, 95",Vila,Apartamento,172.57,1,3,1,1969,948505.71
3794,"Rua B, 11",Vila,Casa,88.9,2,1,1,1959,642117.53
5840,"Rua C, 99",Centro,Apartamento,82.97,4,2,0,1999,856714.25
1978,"Rua B, 43",Vila,Apartamento,114.3,1,2,1,2013,193678.32
4322,"Rua B, 12",Centro,Apartamento,183.53,3,3,1,1966,265773.64
3288,"Rua C, 19",Vila,Sobrado,227.38,4,3,0,1980,581496.93
1997,"Rua B, 84",Vila,Sobrado,260.64,2,1,1,2014,144508.6
5231,"Rua B, 61",Centro,Casa,272.63,5,2,1,1956,298461.08
5287,"Rua A, 73",Bairro Novo,Casa,159.73,1,2,0,1981,622551.06
3638,"Rua B, 8",Centro,Apartamento,178.12,2,2,1,1976,231913.21
8693,"Rua B, 16",Bairro Novo,Sobrado,205.85,4,1,1,2019,136003.65
7001,"Rua A, 49",Centro,Sobrado,236.22,2,1,2,2012,174542.64
5612,"Rua B, 84",Centro,Sobrado,205.3,5,1,0,1974,452384.02
7798,"Rua C, 11",Vila,Sobrado,67.45,5,3,1,1974,661011.23
4701,"Rua A, 76",Bairro Novo,Apartamento,165.93,5,1,1,2013,817033.98
6190,"Rua B, 94",Bairro Novo,Casa,212.98,2,3,0,2009,398071.2
9425,"Rua C, 10",Vila,Casa,111.05,4,1,0,1981,469372.01
1920,"Rua B, 7",Centro,Casa,281.03,3,2,1,1986,464661.07
9586,"Rua C, 95",Vila,Sobrado,147.32,3,3,1,1977,437897.4
4394,"Rua C, 27",Vila,Apartamento,192.14,2,2,1,2019,874383.62
6182,"Rua B, 52",Vila,Casa,273.98,1,2,1,1973,684630.75
6308,"Rua A, 83",Vila,Sobrado,299.67,5,1,1,2009,755842.45
4418,"Rua B, 1",Centro,Casa,122.67,3,1,0,1983,870272.75
2549,"Rua C, 4",Bairro Novo,Sobrado,231.44,5,3,1,1981,151937.58
5308,"Rua C, 71",Centro,Sobrado,235.54,5,1,1,1969,668241.11
1211,"Rua C, 51",Centro,Apartamento,252.65,3,2,0,1993,963943.94
1191,"Rua A, 76",Bairro Novo,Casa,220.64,1,2,0,1968,999121.53
6976,"Rua A, 15",Bairro Novo,Casa,287.84,3,2,2,1956,533983.29
1728,"Rua A, 62",Centro,Sobrado,174.86,1,1,2,2011,513083.45
2777,"Rua C, 71",Centro,Sobrado,157.38,5,2,0,1990,770027.4
6123,"Rua A, 43",Vila,Sobrado,113.5,4,2,2,1976,125331.73
9866,"Rua B, 50",Bairro Novo,Casa,124.66,2,2,0,2019,522295.58
4320,"Rua C, 66",Centro,Sobrado,129.56,2,3,0,1956,389717.12
4951,"Rua B, 8",Centro,Sobrado,63.71,1,1,0,2020,732457.12
5185,"Rua C, 45",Bairro Novo,Apartamento,112.21,5,1,1,1982,351956.49
2320,"Rua B, 91",Vila,Sobrado,185.67,4,3,2,2020,144735.94
1180,"Rua C, 97",Centro,Apartamento,239.03,2,1,1,1989,482242.63
4820,"Rua A, 12",Bairro Novo,Apartamento,287.7,2,3,0,2010,335897.06
5737,"Rua A, 49",Vila,Casa,168.65,2,3,2,1971,583024.81
7206,"Rua A, 19",Bairro Novo,Casa,62.24,3,3,1,1979,110655.79
1698,"Rua B, 95",Centro,Sobrado,110.83,4,1,1,2002,983238.35
2341,"Rua B, 10",Centro,Casa,137.06,4,1,2,1980,935399.84
8542,"Rua C, 81",Bairro Novo,Sobrado,203.14,2,1,2,1990,755855.39
7396,"Rua B, 3",Bairro Novo,Casa,283.41,1,3,1,1958,992034.55
2351,"Rua B, 29",Vila,Sobrado,248.49,3,3,1,1977,834870.43
5838,"Rua A, 63",Vila,Apartamento,98.92,3,3,0,1988,480156.8
7332,"Rua B, 25",Bairro Novo,Apartamento,238.17,5,2,1,2010,195599.09
4725,"Rua A, 75",Centro,Apartamento,69.2,3,1,0,1968,249035.74
1028,"Rua C, 38",Centro,Apartamento,114.93,3,3,0,1952,690396.42
2555,"Rua C, 6",Vila,Casa,100.26,2,2,1,1973,910180.43
9524,"Rua A, 73",Bairro Novo,Sobrado,190.15,2,1,0,2010,120618.28
9369,"Rua A, 83",Vila,Casa,195.81,2,3,2,2001,858302.22
3247,"Rua B, 33",Bairro Novo,Apartamento,123.07,4,2,0,1992,224907.03
4905,"Rua B, 37",Centro,Apartamento,290.78,2,3,1,1970,109181.1
7989,"Rua C, 43",Bairro Novo,Sobrado,157.94,4,3,2,1986,503135.42
6769,"Rua C, 40",Bairro Novo,Sobrado,231.29,1,2,0,1956,744066.05
5455,"Rua A, 17",Centro,Sobrado,108.53,5,3,2,1952,346814.11
2204,"Rua A, 89",Vila,Apartamento,247.16,1,1,2,1952,804250.64
4317,"Rua A, 98",Bairro Novo,Casa,246.46,5,3,2,1991,174729.92
5448,"Rua C, 87",Vila,Sobrado,299.11,4,2,0,1977,587220.88
9178,"Rua C, 69",Bairro Novo,Casa,100.96,4,3,0,2018,196462.84
8089,"Rua C, 55",Centro,Apartamento,101.47,3,2,0,1989,842815.49
2812,"Rua C, 38",Vila,Apartamento,224.2,5,1,1,2001,245931.95
1635,"Rua A, 61",Bairro Novo,Casa,121.24,1,1,0,1973,821260.38
3483,"Rua C, 90",Centro,Casa,157.44,2,1,2,1977,677197.15
8154,"Rua A, 96",Vila,Sobrado,192.92,2,1,1,1960,130903.7
5050,"Rua C, 72",Bairro Novo,Casa,180.7,1,3,0,2011,736643.2
8952,"Rua C, 42",Vila,Sobrado,255.48,5,1,0,1997,175520.62
7950,"Rua A, 64",Centro,Apartamento,282.24,5,3,2,1999,676995.74
8804,"Rua B, 95",Vila,Casa,216.1,1,2,2,2003,292271.33
8889,"Rua C, 65",Bairro Novo,Apartamento,109.31,2,1,2,2005,429093.87
2208,"Rua B, 59",Bairro Novo,Casa,61.23,3,3,1,1974,315682.57
1146,"Rua B, 13",Centro,Sobrado,174.65,3,2,2,2014,231098.01
7478,"Rua A, 47",Vila,Casa,162.34,4,1,1,1962,169068.77
7417,"Rua B, 35",Vila,Sobrado,139.02,5,2,0,2003,824331.13
6587,"Rua C, 85",Bairro Novo,Casa,176.56,3,1,1,2001,339121.03
4358,"Rua A, 3",Bairro Novo,Apartamento,270.19,5,1,0,1975,948861.9
8718,"Rua B, 56",Vila,Sobrado,246.84,5,1,1,1963,223310.24
9758,"Rua B, 44",Bairro Novo,Sobrado,75.9,2,3,0,2012,341946.72
8946,"Rua C, 10",Centro,Casa,177.45,4,2,1,2010,978058.8
5223,"Rua B, 49",Centro,Sobrado,117.99,5,1,0,1964,492346.8
2573,"Rua A, 61",Vila,Apartamento,133.66,2,3,0,2012,584794.86
3456,"Rua C, 57",Centro,Apartamento,212.18,1,2,2,1966,706342.69
5616,"Rua C, 61",Vila,Sobrado,153.3,5,3,1,2003,801009.82
6002,"Rua A, 39",Vila,Apartamento,140.8,4,1,0,2014,566877.1
8154,"Rua B, 37",Vila,Sobrado,171.89,2,2,0,1954,482191.42
6785,"Rua C, 25",Vila,Casa,181.6,5,1,1,2005,201845.47
9568,"Rua B, 24",Vila,Apartamento,272.98,3,3,2,1967,763595.7
8066,"Rua C, 33",Bairro Novo,Sobrado,88.04,5,2,1,1997,151717.85
2242,"Rua B, 50",Bairro Novo,Sobrado,63.82,5,2,0,2018,788166.36
1409,"Rua C, 60",Vila,Sobrado,142.24,3,1,1,1954,307721.73
9608,"Rua C, 90",Vila,Apartamento,139.08,1,1,2,1968,571241.22
6237,"Rua B, 51",Centro,Casa,264.95,2,3,1,2006,326799.57
4452,"Rua C, 100",Centro,Sobrado,255.3,4,3,2,1994,949112.63
9016,"Rua C, 17",Bairro Novo,Sobrado,157.89,2,3,2,1997,107796.72
5311,"Rua A, 76",Centro,Casa,121.11,4,1,1,2011,272982.59
2408,"Rua B, 55",Bairro Novo,Casa,148.39,3,3,1,2016,401470.38
6195,"Rua C, 36",Centro,Sobrado,120.62,5,2,2,1985,692032.76
1274,"Rua B, 68",Bairro Novo,Apartamento,76.4,1,3,1,2018,180434.73
3082,"Rua B, 86",Bairro Novo,Casa,278.9,1,1,1,1960,393665.67
1622,"Rua C, 78",Vila,Sobrado,97.99,2,1,0,1969,504883.54
9498,"Rua A, 75",Centro,Sobrado,52.76,4,2,2,1956,261435.35
7758,"Rua A, 88",Vila,Sobrado,284.37,2,2,0,1986,645021.73
7389,"Rua B, 1",Vila,Sobrado,211.48,3,2,1,2012,218291.96
6241,"Rua A, 46",Vila,Casa,182.56,5,1,1,1951,878400.7
5011,"Rua C, 55",Bairro Novo,Casa,185.01,1,1,2,2003,453528.15
9596,"Rua C, 73",Centro,Sobrado,290.38,5,2,2,1972,461155.49
2509,"Rua A, 41",Centro,Sobrado,60.45,2,3,0,2015,799652.33
5944,"Rua B, 19",Centro,Apartamento,242.65,5,3,0,1992,361613.63
5630,"Rua C, 19",Bairro Novo,Apartamento,196.28,4,3,0,2002,417991.44
1210,"Rua C, 11",Bairro Novo,Casa,235.86,3,1,1,1991,962288.7
8393,"Rua B, 91",Bairro Novo,Casa,161.09,1,3,0,2020,223978.35
3097,"Rua C, 33",Centro,Apartamento,91.12,3,1,2,1977,375590.45
4267,"Rua C, 14",Centro,Casa,297.67,5,2,2,1963,919314.92
7813,"Rua C, 62",Vila,Apartamento,126.97,3,1,0,2018,876294.85
7392,"Rua B, 100",Bairro Novo,Sobrado,219.35,1,1,0,1960,792113.73
1960,"Rua A, 38",Centro,Casa,185.97,2,2,2,2013,167303.31
3255,"Rua C, 33",Centro,Casa,156.7,3,2,2,1987,326462.56
5837,"Rua C, 11",Vila,Apartamento,241.01,2,1,0,1995,544067.86
5985,"Rua A, 48",Centro,Apartamento,123.22,3,1,1,1975,781924.76
4145,"Rua C, 69",Bairro Novo,Apartamento,209.99,5,2,1,2001,640272.48
7457,"Rua A, 64",Vila,Casa,187.3,2,2,1,1954,286284.78
1151,"Rua C, 35",Centro,Casa,172.42,5,1,1,1977,216136.5
5650,"Rua B, 35",Vila,Apartamento,134.36,5,3,1,1990,175528.85
4596,"Rua A, 64",Bairro Novo,Apartamento,283.02,3,2,0,1959,902609.19
4552,"Rua B, 92",Centro,Apartamento,115.91,1,3,1,1955,181321.94
5716,"Rua A, 77",Vila,Apartamento,59.01,2,3,1,2013,369647.54
5780,"Rua A, 17",Centro,Casa,101.65,3,1,0,1990,289962.9
9849,"Rua A, 53",Bairro Novo,Sobrado,286.42,4,2,0,2009,253927.67
5117,"Rua A, 90",Centro,Sobrado,238.51,3,2,0,2000,181165.09
7197,"Rua A, 45",Centro,Casa,228.87,4,1,1,2000,482885.53
6758,"Rua B, 100",Centro,Sobrado,156.08,1,1,1,1955,145107.74
3006,"Rua B, 74",Centro,Casa,197.71,2,1,1,2016,444886.27
9725,"Rua B, 45",Centro,Apartamento,153.83,2,3,1,2008,911097.7
6200,"Rua B, 43",Vila,Apartamento,223.67,2,2,0,1962,354459.17
6027,"Rua C, 8",Vila,Apartamento,55.48,4,3,1,2013,336088.5
4678,"Rua A, 2",Centro,Apartamento,180.51,5,3,0,1956,761544.96
5972,"Rua A, 69",Vila,Sobrado,50.73,3,1,2,2009,279308.49
5880,"Rua B, 68",Bairro Novo,Sobrado,169.76,1,2,0,1979,934309.91
9678,"Rua C, 42",Bairro Novo,Sobrado,91.16,1,1,0,2005,202519.52
5402,"Rua B, 17",Centro,Sobrado,87.07,2,2,0,1963,291288.68
3143,"Rua B, 30",Vila,Casa,72.16,4,3,0,2009,471961.46
3185,"Rua A, 45",Bairro Novo,Casa,130.08,3,3,0,2017,299651.49
5642,"Rua A, 87",Vila,Casa,269.61,3,3,1,1979,919264.62
5135,"Rua C, 88",Vila,Sobrado,185.19,3,3,2,1998,750342.0
5818,"Rua C, 6",Centro,Apartamento,50.19,3,3,0,1979,736086.84
1327,"Rua A, 81",Vila,Apartamento,92.87,5,2,0,2004,162066.61
1293,"Rua C, 91",Bairro Novo,Apartamento,57.69,3,1,2,1993,130338.11
7811,"Rua A, 3",Vila,Sobrado,254.85,5,3,0,1955,452350.34
9334,"Rua A, 50",Bairro Novo,Casa,172.76,5,3,1,1983,423935.92
1441,"Rua B, 10",Bairro Novo,Apartamento,127.78,1,2,1,1996,652928.47
9034,"Rua B, 90",Centro,Apartamento,150.6,4,2,0,1991,618808.12
4654,"Rua B, 79",Vila,Apartamento,263.11,4,1,0,1951,430839.02
6363,"Rua C, 71",Bairro Novo,Casa,253.5,5,2,1,1997,262849.23
7369,"Rua A, 61",Bairro Novo,Apartamento,96.97,1,1,2,1970,263986.3
4400,"Rua C, 93",Centro,Casa,165.89,1,3,1,1995,131895.87
5458,"Rua B, 22",Vila,Casa,80.98,1,2,2,1988,560118.35
2206,"Rua B, 88",Centro,Sobrado,55.41,5,3,0,1985,547946.44
3396,"Rua A, 21",Centro,Apartamento,265.37,2,3,0,1986,791992.85
2531,"Rua C, 89",Bairro Novo,Sobrado,129.73,5,3,1,1975,900663.42
7146,"Rua B, 81",Bairro Novo,Casa,233.65,4,3,1,1979,643415.11
5164,"Rua B, 96",Bairro Novo,Sobrado,237.61,4,1,0,1961,316236.34
8248,"Rua B, 24",Vila,Apartamento,208.22,5,3,0,1990,478301.92
4463,"Rua C, 87",Vila,Casa,264.73,1,3,2,1984,881805.06
6551,"Rua B, 80",Centro,Casa,142.64,3,2,2,1987,299069.22
5787,"Rua A, 12",Bairro Novo,Sobrado,257.71,2,3,1,2013,777248.26
9716,"Rua C, 53",Vila,Apartamento,278.48,5,1,0,1982,774473.91
7971,"Rua C, 95",Vila,Casa,141.86,2,1,0,2010,640901.66
8372,"Rua A, 96",Centro,Casa,82.5,1,1,2,1965,972651.08
4952,"Rua B, 52",Bairro Novo,Apartamento,178.67,3,3,1,1989,203424.35
3184,"Rua B, 71",Bairro Novo,Casa,200.18,1,3,2,1961,857850.01
7979,"Rua A, 46",Bairro Novo,Casa,148.73,3,2,2,2007,483047.9
7724,"Rua C, 58",Bairro Novo,Apartamento,114.22,2,2,1,1991,779178.97
4124,"Rua C, 80",Vila,Casa,102.34,4,1,1,1974,770684.88
2586,"Rua B, 44",Vila,Casa,259.44,3,3,1,1967,568999.2
4109,"Rua A, 84",Centro,Apartamento,216.64,2,1,0,2012,401869.03
3229,"Rua C, 9",Vila,Casa,112.89,5,3,1,2013,375609.4
1955,"Rua C, 33",Vila,Apartamento,194.71,3,1,0,1968,904874.97
9354,"Rua B, 11",Centro,Casa,105.26,4,2,2,2020,432211.48
1642,"Rua C, 24",Bairro Novo,Sobrado,192.18,5,2,2,1981,949117.23
9530,"Rua B, 46",Bairro Novo,Apartamento,258.93,4,2,0,1968,581119.64
8938,"Rua B, 54",Vila,Sobrado,67.26,1,2,1,2012,868278.61
4229,"Rua C, 23",Bairro Novo,Apartamento,195.63,1,3,1,1975,187282.69
8443,"Rua A, 80",Vila,Casa,286.09,5,2,2,1983,980733.34
1037,"Rua C, 37",Bairro Novo,Sobrado,86.08,1,3,2,1973,692724.38
5655,"Rua B, 3",Vila,Casa,74.68,2,2,1,1978,161793.77
6419,"Rua C, 5",Bairro Novo,Apartamento,184.21,5,2,0,1991,448302.46
6499,"Rua A, 70",Bairro Novo,Sobrado,174.4,5,2,1,2000,775314.8
3767,"Rua C, 96",Bairro Novo,Apartamento,285.66,3,3,2,1965,946865.88
2778,"Rua C, 49",Vila,Sobrado,98.4,5,1,0,2002,396646.76
5132,"Rua A, 10",Vila,Casa,55.5,1,3,1,1976,552501.63
1763,"Rua B, 60",Centro,Sobrado,184.9,3,1,1,1965,132871.65
8183,"Rua A, 13",Vila,Casa,150.0,1,3,1,1967,578153.55
8736,"Rua C, 16",Vila,Apartamento,207.05,4,1,1,1975,613856.46
8071,"Rua C, 47",Bairro Novo,Sobrado,123.9,1,3,1,1969,169835.5
5282,"Rua C, 71",Bairro Novo,Casa,216.48,5,2,2,2018,137807.06
3286,"Rua B, 91",Bairro Novo,Casa,106.7,4,2,1,1990,297089.5
7161,"Rua A, 10",Bairro Novo,Sobrado,204.74,3,2,2,2015,771853.71
6439,"Rua B, 40",Vila,Casa,153.36,5,3,0,2017,759656.13
3407,"Rua A, 71",Vila,Sobrado,86.13,2,2,1,1985,493975.58
1033,"Rua B, 35",Centro,Sobrado,52.89,4,3,0,1984,200836.52
9994,"Rua A, 56",Vila,Sobrado,113.8,1,3,1,1988,336596.6
8768,"Rua A, 98",Bairro Novo,Sobrado,175.31,5,3,1,1979,521373.76
3559,"Rua A, 24",Vila,Sobrado,179.18,2,2,1,1988,841937.01
2478,"Rua B, 17",Bairro Novo,Sobrado,105.69,1,2,0,1987,282006.93
7214,"Rua A, 77",Centro,Casa,266.31,3,2,0,2000,582692.42
6818,"Rua A, 27",Centro,Apartamento,181.77,1,3,1,1955,245473.46
2289,"Rua B, 11",Vila,Casa,127.72,3,2,0,1995,751403.46
9750,"Rua C, 92",Centro,Apartamento,135.38,3,1,1,1989,138908.5
9135,"Rua B, 59",Vila,Casa,76.05,4,1,1,1993,625132.99
5941,"Rua A, 67",Centro,Sobrado,65.22,1,3,1,1980,966306.68
6704,"Rua A, 83",Bairro Novo,Sobrado,203.6,4,1,0,2003,726309.56
5063,"Rua A, 61",Vila,Casa,187.99,3,1,2,1991,640276.05
7919,"Rua A, 50",Centro,Apartamento,241.81,1,1,0,1989,227222.91
6171,"Rua A, 30",Bairro Novo,Casa,108.01,2,2,2,1983,833150.19
9439,"Rua B, 66",Centro,Apartamento,144.1,2,2,1,1987,407743.82
4438,"Rua C, 68",Vila,Casa,143.67,2,3,1,2020,109976.37
9409,"Rua C, 24",Centro,Casa,96.43,5,3,2,1969,257508.69
1243,"Rua A, 16",Centro,Casa,66.73,3,3,2,1962,742807.16
1851,"Rua A, 51",Vila,Apartamento,159.73,2,3,1,2005,586255.1
6489,"Rua C, 11",Centro,Apartamento,206.01,5,1,1,1961,392830.91
4701,"Rua A, 93",Centro,Sobrado,115.01,2,2,1,2017,829251.63
6023,"Rua C, 94",Vila,Casa,103.61,1,3,2,1990,820464.54
7821,"Rua C, 89",Vila,Apartamento,58.27,2,1,2,1991,528363.53
6235,"Rua A, 99",Bairro Novo,Sobrado,155.0,1,3,1,1963,329751.52
5287,"Rua C, 3",Bairro Novo,Sobrado,152.86,5,1,1,1988,971518.17
1828,"Rua B, 2",Bairro Novo,Casa,193.52,1,3,2,1990,342288.02
6248,"Rua B, 30",Centro,Casa,110.37,5,1,1,1953,212988.82
1667,"Rua C, 30",Centro,Apartamento,130.51,4,3,0,2014,737597.57
6943,"Rua B, 73",Centro,Apartamento,109.52,4,2,0,1991,309795.07
7983,"Rua A, 30",Vila,Apartamento,279.82,3,2,1,1954,418787.5
6113,"Rua A, 54",Centro,Sobrado,152.03,4,3,0,1966,870049.41
7772,"Rua A, 61",Vila,Casa,236.24,2,2,0,1965,184112.09
3720,"Rua B, 30",Centro,Apartamento,206.5,4,3,0,2003,673126.45
5655,"Rua A, 75",Centro,Casa,205.34,4,2,2,2016,402146.49
3357,"Rua C, 47",Vila,Sobrado,220.27,5,3,1,2016,466703.91
8977,"Rua C, 67",Vila,Casa,297.99,1,1,0,2016,953668.51
3830,"Rua A, 63",Vila,Casa,251.41,4,2,0,1979,263598.37
5926,"Rua A, 58",Bairro Novo,Apartamento,243.69,1,3,2,1965,419281.76
9314,"Rua B, 70",Centro,Casa,226.99,3,2,2,1993,986473.77
4161,"Rua C, 81",Vila,Apartamento,94.81,3,1,1,1976,441466.78
6361,"Rua B, 59",Vila,Apartamento,107.52,2,2,2,1959,212331.72
8991,"Rua C, 58",Vila,Casa,273.11,3,2,1,2016,695831.69
1191,"Rua A, 55",Vila,Casa,268.0,4,2,2,2007,838153.46
8245,"Rua C, 12",Vila,Casa,284.61,3,2,1,1951,852757.01
6214,"Rua C, 60",Vila,Casa,180.68,4,2,0,2013,863839.34
3665,"Rua B, 76",Centro,Sobrado,265.0,5,3,1,1989,887315.28
9610,"Rua B, 15",Bairro Novo,Apartamento,77.38,3,3,2,1960,304214.26
8192,"Rua C, 100",Vila,Sobrado,113.55,1,3,1,1982,644149.02
6710,"Rua A, 94",Centro,Casa,174.12,1,3,2,1957,546445.8
6809,"Rua A, 97",Centro,Casa,148.1,3,3,0,2003,370652.64
5160,"Rua A, 24",Vila,Casa,59.48,2,3,1,1987,234051.11
2043,"Rua B, 89",Centro,Apartamento,227.16,3,2,2,1952,831420.72
7134,"Rua B, 31",Vila,Casa,267.72,5,1,1,2017,441036.06
5908,"Rua C, 46",Bairro Novo,Casa,164.69,3,2,0,1969,977529.05
6824,"Rua C, 47",Bairro Novo,Sobrado,242.79,5,1,0,2005,681693.06
4728,"Rua A, 100",Bairro Novo,Sobrado,181.44,1,3,1,2016,507357.4
4619,"Rua A, 45",Vila,Apartamento,257.54,4,3,1,1966,709128.72
2395,"Rua A, 26",Vila,Casa,134.68,1,1,0,2012,366047.95
3781,"Rua A, 69",Centro,Apartamento,207.55,2,2,0,2009,399187.47
7775,"Rua A, 29",Vila,Casa,142.18,2,2,0,1992,352926.97
4012,"Rua A, 64",Centro,Sobrado,117.51,4,2,2,2019,629410.85
4701,"Rua B, 11",Centro,Apartamento,103.81,4,3,1,1998,652633.35
2255,"Rua B, 74",Vila,Sobrado,135.17,3,1,2,1976,861460.34
9072,"Rua C, 93",Vila,Casa,224.45,3,2,2,1958,555627.7
5031,"Rua B, 32",Centro,Apartamento,273.92,1,1,0,1956,747228.51
6444,"Rua C, 46",Bairro Novo,Sobrado,174.66,4,1,2,1952,608670.73
7380,"Rua A, 62",Vila,Apartamento,74.15,4,2,1,1963,833481.06
6615,"Rua C, 24",Vila,Sobrado,221.78,2,3,1,1997,558414.47
1440,"Rua A, 80",Vila,Apartamento,163.0,1,3,2,2001,227109.6
4474,"Rua A, 4",Vila,Apartamento,51.61,2,1,1,1972,613123.79
7950,"Rua A, 82",Bairro Novo,Casa,152.46,3,3,2,1962,598490.02
8680,"Rua C, 55",Vila,Sobrado,155.89,4,1,0,2008,294717.51
4721,"Rua A, 5",Centro,Sobrado,276.09,1,3,2,2003,417758.79
1229,"Rua A, 65",Centro,Apartamento,130.52,5,3,1,1981,759589.11
4737,"Rua A, 80",Bairro Novo,Casa,262.36,3,3,2,1983,149915.47
1742,"Rua C, 43",Bairro Novo,Sobrado,127.98,5,3,1,1992,532264.66
4499,"Rua C, 84",Bairro Novo,Casa,112.75,4,1,0,1966,488192.01
4593,"Rua A, 2",Bairro Novo,Casa,145.22,3,3,2,1957,285267.15
4539,"Rua B, 65",Centro,Casa,161.09,4,3,2,1964,736785.84
1816,"Rua B, 63",Bairro Novo,Apartamento,127.49,1,2,0,1994,758561.44
9589,"Rua A, 48",Vila,Apartamento,179.09,2,1,0,1966,653318.72
8191,"Rua A, 28",Vila,Casa,188.81,1,1,1,1955,320852.42
3980,"Rua C, 54",Vila,Casa,131.4,3,1,0,1998,528037.65
4634,"Rua B, 24",Centro,Apartamento,97.78,5,2,2,1965,523371.37
8044,"Rua C, 64",Centro,Sobrado,93.46,4,2,0,1961,298441.75
9265,"Rua A, 54",Vila,Casa,257.12,4,1,1,1988,731682.7
4214,"Rua B, 81",Bairro Novo,Casa,110.24,3,2,2,2006,102080.36
1282,"Rua B, 64",Vila,Sobrado,111.73,1,3,0,1992,556313.96
5446,"Rua A, 12",Bairro Novo,Casa,236.94,4,1,1,1992,967622.47
6651,"Rua C, 6",Vila,Casa,222.03,5,1,1,1989,657118.95
4826,"Rua A, 31",Centro,Sobrado,262.23,2,2,2,1975,426537.18
9986,"Rua A, 10",Vila,Apartamento,219.64,2,2,1,2017,461015.17
9103,"Rua A, 14",Bairro Novo,Casa,257.2,4,3,2,1997,461334.82
5319,"Rua C, 6",Centro,Sobrado,214.42,1,3,0,1985,931053.59
4572,"Rua A, 77",Vila,Casa,166.88,2,3,2,1990,804229.85
1144,"Rua A, 99",Vila,Sobrado,134.47,3,1,1,1972,180891.3
1500,"Rua A, 4",Bairro Novo,Sobrado,110.58,5,2,0,1979,234170.01
9698,"Rua C, 66",Bairro Novo,Casa,166.64,4,3,0,1998,604672.69
6788,"Rua C, 48",Vila,Casa,88.96,2,2,1,1963,984050.63
9302,"Rua C, 8",Bairro Novo,Apartamento,275.64,1,1,0,1968,646737.98
8503,"Rua C, 50",Vila,Casa,247.95,2,3,2,1992,122967.45
3754,"Rua C, 99",Centro,Casa,122.57,1,3,2,2007,687805.9
4829,"Rua C, 18",Vila,Sobrado,249.87,4,3,0,1985,615023.25
